employee_key,employee_id,full_name,email,department,role,salary,years_experience,status,change_reason,valid_from,valid_to,is_current
736,EMP0337,Mateo Pillai,mateo.pillai@presight.ai,Marketing,Marketing Analyst,25097.0,12,Active,Promoted following review,2020-01-12,2021-11-26,False
737,EMP0337,Mateo Pillai,mateo.pillai@presight.ai,Marketing,Marketing Analyst,30415.0,12,Active,Project completion bonus integration,2021-11-26,9999-12-31,True
738,EMP0338,Reem Hamdan,reem.hamdan@presight.ai,Marketing,Marketing Analyst,17218.0,8,Active,Initial appointment,2017-09-25,2020-09-04,False
739,EMP0338,Reem Hamdan,reem.hamdan@presight.ai,Marketing,Marketing Analyst,19396.0,8,Active,Promoted following review,2020-09-04,2024-04-24,False
740,EMP0338,Reem Hamdan,reem.hamdan@presight.ai,Marketing,Marketing Analyst,20670.0,8,Active,Retention adjustment,2024-04-24,2024-08-15,False
741,EMP0338,Reem Hamdan,reem.hamdan@presight.ai,Marketing,Marketing Analyst,30207.0,8,Active,Annual performance increase,2024-08-15,9999-12-31,True
742,EMP0339,Huda Al Khaja,huda.al.khaja@presight.ai,HR,HR Analyst,12642.0,4,Active,Initial appointment,2022-07-04,2025-05-26,False
743,EMP0339,Huda Al Khaja,huda.al.khaja@presight.ai,HR,HR Analyst,22434.0,4,Active,Project completion bonus integration,2025-05-26,9999-12-31,True
744,EMP0340,Ahmed Al Hashimi,ahmed.al.hashimi@presight.ai,Sales,Sales Analyst,16684.0,6,Active,Initial appointment,2021-05-05,2023-04-29,False
745,EMP0340,Ahmed Al Hashimi,ahmed.al.hashimi@presight.ai,Sales,Sales Analyst,22261.0,6,Active,Annual performance increase,2023-04-29,9999-12-31,True
746,EMP0341,Sophie Rivera,sophie.rivera@presight.ai,Finance,Data Analyst,11044.0,6,Active,Initial appointment,2020-09-21,2021-04-29,False
747,EMP0341,Sophie Rivera,sophie.rivera@presight.ai,Finance,Data Analyst,12728.0,6,Active,Retention adjustment,2021-04-29,2024-06-23,False
748,EMP0341,Sophie Rivera,sophie.rivera@presight.ai,Finance,Data Analyst,17202.0,6,Active,Market correction adjustment,2024-06-23,9999-12-31,True
749,EMP0342,Deepak Mehta,deepak.mehta@presight.ai,Sustainability,Data Analyst,9646.0,0,Active,Initial appointment,2024-02-03,2025-01-29,False
750,EMP0342,Deepak Mehta,deepak.mehta@presight.ai,Sustainability,Data Analyst,10852.0,0,Active,Promoted following review,2025-01-29,2025-05-23,False
751,EMP0342,Deepak Mehta,deepak.mehta@presight.ai,Sustainability,Data Analyst,13371.0,0,Active,Cost of living adjustment,2025-05-23,9999-12-31,True
752,EMP0343,Sanjay Verma,sanjay.verma@presight.ai,Operations,Senior Data Engineer,13423.0,5,Inactive,Initial appointment,2022-02-06,2023-08-27,False
753,EMP0343,Sanjay Verma,sanjay.verma@presight.ai,Operations,Senior Data Engineer,15859.0,5,Inactive,Project completion bonus integration,2023-08-27,2024-03-05,False
754,EMP0343,Sanjay Verma,sanjay.verma@presight.ai,Operations,Senior Data Engineer,23073.0,5,Inactive,Retention adjustment,2024-03-05,9999-12-31,True
755,EMP0344,Karthik Joshi,karthik.joshi@presight.ai,Data Science,BI Developer,10500.0,0,Active,Initial appointment,2024-04-26,2024-12-12,False
756,EMP0344,Karthik Joshi,karthik.joshi@presight.ai,Data Science,BI Developer,12343.0,0,Active,Project completion bonus integration,2024-12-12,2025-02-10,False
757,EMP0344,Karthik Joshi,karthik.joshi@presight.ai,Data Science,BI Developer,14803.0,0,Active,Promoted following review,2025-02-10,2025-03-29,False
758,EMP0344,Karthik Joshi,karthik.joshi@presight.ai,Data Science,BI Developer,14063.0,0,Active,Market correction adjustment,2025-03-29,9999-12-31,True
759,EMP0345,Hanan Al Mansoori,hanan.al.mansoori@presight.ai,Legal,Compliance Analyst,24169.0,6,Active,Initial appointment,2021-01-24,2021-08-10,False
760,EMP0345,Hanan Al Mansoori,hanan.al.mansoori@presight.ai,Legal,Compliance Analyst,35509.0,6,Active,Market correction adjustment,2021-08-10,9999-12-31,True
761,EMP0346,Aisha Farooq,aisha.farooq@presight.ai,Finance,Data Analyst,32170.0,11,Active,Hire - Initial Appointment,2015-01-18,9999-12-31,True
762,EMP0347,Lin Kapoor,lin.kapoor@presight.ai,Sales,Account Manager,12091.0,1,Active,Hire - Initial Appointment,2024-01-22,9999-12-31,True
763,EMP0348,Hamad Al Shamsi,hamad.al.shamsi@presight.ai,Operations,Senior Data Engineer,18011.0,8,Active,Initial appointment,2018-09-21,2022-12-25,False
764,EMP0348,Hamad Al Shamsi,hamad.al.shamsi@presight.ai,Operations,Senior Data Engineer,20546.0,8,Active,Annual performance increase,2022-12-25,2023-04-17,False
765,EMP0348,Hamad Al Shamsi,hamad.al.shamsi@presight.ai,Operations,Senior Data Engineer,22978.0,8,Active,Annual performance increase,2023-04-17,2024-10-09,False
766,EMP0348,Hamad Al Shamsi,hamad.al.shamsi@presight.ai,Operations,Senior Data Engineer,24863.0,8,Active,Market correction adjustment,2024-10-09,2025-01-12,False
767,EMP0348,Hamad Al Shamsi,hamad.al.shamsi@presight.ai,Operations,Senior Data Engineer,30633.0,8,Active,Market correction adjustment,2025-01-12,9999-12-31,True
768,EMP0349,Deepak Verma,deepak.verma@presight.ai,IT,Data Engineer,25891.0,12,Active,Hire - Initial Appointment,2015-02-09,9999-12-31,True
769,EMP0350,Dana Al Bloushi,dana.al.bloushi@presight.ai,HR,Lead Data Engineer,13921.0,0,Active,Hire - Initial Appointment,2024-02-05,9999-12-31,True
770,EMP0351,Nikhil Malik,nikhil.malik@presight.ai,Marketing,Brand Manager,14591.0,3,Active,Hire - Initial Appointment,2022-01-03,9999-12-31,True
771,EMP0352,Sanjay Desai,sanjay.desai@presight.ai,HR,Lead Data Engineer,14716.0,3,Active,Hire - Initial Appointment,2023-08-17,9999-12-31,True
772,EMP0353,Hamad Al Rumaithi,hamad.al.rumaithi1@presight.ai,IT,Cloud Architect,42312.0,18,Active,Hire - Initial Appointment,2007-02-12,9999-12-31,True
773,EMP0354,Priya Kapadia,priya.kapadia1@presight.ai,Marketing,Marketing Analyst,21518.0,4,Active,Hire - Initial Appointment,2023-08-30,9999-12-31,True
774,EMP0355,Aisha Al Naqbi,aisha.al.naqbi@presight.ai,Digital,UX Designer,14414.0,4,Active,Initial appointment,2023-01-06,2024-05-18,False
775,EMP0355,Aisha Al Naqbi,aisha.al.naqbi@presight.ai,Digital,UX Designer,16421.0,4,Active,Annual performance increase,2024-05-18,2025-03-16,False
776,EMP0355,Aisha Al Naqbi,aisha.al.naqbi@presight.ai,Digital,UX Designer,20250.0,4,Active,Cost of living adjustment,2025-03-16,9999-12-31,True
777,EMP0356,Carlos Williams,carlos.williams@presight.ai,Sustainability,Data Analyst,53046.0,5,Active,Initial appointment,2024-09-04,2025-04-11,False
778,EMP0356,Carlos Williams,carlos.williams@presight.ai,Sustainability,Data Analyst,62048.0,5,Active,Market correction adjustment,2025-04-11,2025-04-18,False
779,EMP0356,Carlos Williams,carlos.williams@presight.ai,Sustainability,Data Analyst,67986.0,5,Active,Market correction adjustment,2025-04-18,2025-05-06,False
780,EMP0356,Carlos Williams,carlos.williams@presight.ai,Sustainability,Data Analyst,76507.0,5,Active,Project completion bonus integration,2025-05-06,9999-12-31,True
781,EMP0357,Fatima Al Zaabi,fatima.al.zaabi@presight.ai,Operations,Operations Analyst,12023.0,2,Inactive,Initial appointment,2024-08-28,2025-04-11,False
782,EMP0357,Fatima Al Zaabi,fatima.al.zaabi@presight.ai,Operations,Operations Analyst,13024.0,2,Inactive,Project completion bonus integration,2025-04-11,2025-04-24,False
783,EMP0357,Fatima Al Zaabi,fatima.al.zaabi@presight.ai,Operations,Operations Analyst,14060.0,2,Inactive,Promoted following review,2025-04-24,2025-06-30,False
784,EMP0357,Fatima Al Zaabi,fatima.al.zaabi@presight.ai,Operations,Operations Analyst,16242.0,2,Inactive,Cost of living adjustment,2025-06-30,9999-12-31,True
785,EMP0358,Anika Malik,anika.malik@presight.ai,Sustainability,Sustainability Analyst,17612.0,7,Active,Initial appointment,2019-07-14,2020-08-02,False
786,EMP0358,Anika Malik,anika.malik@presight.ai,Sustainability,Sustainability Analyst,20077.0,7,Active,Annual performance increase,2020-08-02,2021-10-31,False
787,EMP0358,Anika Malik,anika.malik@presight.ai,Sustainability,Sustainability Analyst,29314.0,7,Active,Promoted following review,2021-10-31,9999-12-31,True
788,EMP0359,Fatima Ibrahim,fatima.ibrahim@presight.ai,Operations,Supply Chain Analyst,15046.0,4,Active,Initial appointment,2022-09-04,2023-05-26,False
789,EMP0359,Fatima Ibrahim,fatima.ibrahim@presight.ai,Operations,Supply Chain Analyst,15834.0,4,Active,Annual performance increase,2023-05-26,2023-10-26,False
790,EMP0359,Fatima Ibrahim,fatima.ibrahim@presight.ai,Operations,Supply Chain Analyst,18527.0,4,Active,Annual performance increase,2023-10-26,2023-11-18,False
791,EMP0359,Fatima Ibrahim,fatima.ibrahim@presight.ai,Operations,Supply Chain Analyst,20895.0,4,Active,Project completion bonus integration,2023-11-18,2024-06-03,False
792,EMP0359,Fatima Ibrahim,fatima.ibrahim@presight.ai,Operations,Supply Chain Analyst,23694.0,4,Active,Project completion bonus integration,2024-06-03,9999-12-31,True
793,EMP0360,Abdulla Al Khaja,abdulla.al.khaja@presight.ai,Sustainability,Data Analyst,17388.0,7,Active,Initial appointment,2018-07-06,2020-11-19,False
794,EMP0360,Abdulla Al Khaja,abdulla.al.khaja@presight.ai,Sustainability,Data Analyst,19094.0,7,Active,Project completion bonus integration,2020-11-19,2025-04-03,False
795,EMP0360,Abdulla Al Khaja,abdulla.al.khaja@presight.ai,Sustainability,Data Analyst,27461.0,7,Active,Annual performance increase,2025-04-03,9999-12-31,True
796,EMP0361,Layla Al Hashimi,layla.al.hashimi@presight.ai,Digital,Content Strategist,18149.0,7,Active,Initial appointment,2020-07-30,2022-06-28,False
797,EMP0361,Layla Al Hashimi,layla.al.hashimi@presight.ai,Digital,Content Strategist,19306.0,7,Active,Promoted following review,2022-06-28,2024-10-13,False
798,EMP0361,Layla Al Hashimi,layla.al.hashimi@presight.ai,Digital,Content Strategist,28452.0,7,Active,Project completion bonus integration,2024-10-13,9999-12-31,True
799,EMP0362,Mateo Menon,mateo.menon1@presight.ai,Sustainability,Data Analyst,6906.0,1,Active,Initial appointment,2024-04-02,2025-02-24,False
800,EMP0362,Mateo Menon,mateo.menon1@presight.ai,Sustainability,Data Analyst,8101.0,1,Active,Retention adjustment,2025-02-24,2025-03-21,False
801,EMP0362,Mateo Menon,mateo.menon1@presight.ai,Sustainability,Data Analyst,9356.0,1,Active,Project completion bonus integration,2025-03-21,2025-05-13,False
802,EMP0362,Mateo Menon,mateo.menon1@presight.ai,Sustainability,Data Analyst,12458.0,1,Active,Promoted following review,2025-05-13,9999-12-31,True
803,EMP0363,Anjali Hussain,anjali.hussain1@presight.ai,Finance,Budget Analyst,45359.0,17,Active,Hire - Initial Appointment,2009-09-07,9999-12-31,True
804,EMP0364,Khalid Saleh,khalid.saleh@presight.ai,Sales,Sales Analyst,13192.0,4,Active,Initial appointment,2022-02-05,2023-07-22,False
805,EMP0364,Khalid Saleh,khalid.saleh@presight.ai,Sales,Sales Analyst,22932.0,4,Active,Cost of living adjustment,2023-07-22,9999-12-31,True
806,EMP0365,Nadia Al Naqbi,nadia.al.naqbi@presight.ai,Marketing,Brand Manager,16913.0,0,Active,Hire - Initial Appointment,2024-09-14,9999-12-31,True
807,EMP0366,Ahmed Farooq,ahmed.farooq1@presight.ai,Sales,Account Manager,12274.0,2,Active,Initial appointment,2024-09-28,2025-04-25,False
808,EMP0366,Ahmed Farooq,ahmed.farooq1@presight.ai,Sales,Account Manager,14099.0,2,Active,Market correction adjustment,2025-04-25,2025-05-12,False
809,EMP0366,Ahmed Farooq,ahmed.farooq1@presight.ai,Sales,Account Manager,20034.0,2,Active,Project completion bonus integration,2025-05-12,9999-12-31,True
810,EMP0367,Pooja Murthy,pooja.murthy1@presight.ai,Marketing,Marketing Analyst,23511.0,7,Active,Initial appointment,2019-09-03,2023-07-19,False
811,EMP0367,Pooja Murthy,pooja.murthy1@presight.ai,Marketing,Marketing Analyst,24860.0,7,Active,Market correction adjustment,2023-07-19,2024-08-16,False
812,EMP0367,Pooja Murthy,pooja.murthy1@presight.ai,Marketing,Marketing Analyst,31971.0,7,Active,Project completion bonus integration,2024-08-16,9999-12-31,True
813,EMP0368,Nadia Al Rumaithi,nadia.al.rumaithi@presight.ai,Operations,Senior Data Engineer,6634.0,0,Active,Initial appointment,2024-01-04,2024-09-19,False
814,EMP0368,Nadia Al Rumaithi,nadia.al.rumaithi@presight.ai,Operations,Senior Data Engineer,7413.0,0,Active,Promoted following review,2024-09-19,2025-04-13,False
815,EMP0368,Nadia Al Rumaithi,nadia.al.rumaithi@presight.ai,Operations,Senior Data Engineer,8074.0,0,Active,Promoted following review,2025-04-13,2025-05-16,False
816,EMP0368,Nadia Al Rumaithi,nadia.al.rumaithi@presight.ai,Operations,Senior Data Engineer,12058.0,0,Active,Market correction adjustment,2025-05-16,9999-12-31,True
817,EMP0369,Salma Al Hashimi,salma.al.hashimi@presight.ai,IT,Data Engineer,19077.0,4,Active,Hire - Initial Appointment,2023-08-05,9999-12-31,True
818,EMP0370,Deepak Tanaka,deepak.tanaka@presight.ai,Sustainability,Sustainability Analyst,17050.0,10,Active,Initial appointment,2017-09-06,2020-01-01,False
819,EMP0370,Deepak Tanaka,deepak.tanaka@presight.ai,Sustainability,Sustainability Analyst,19659.0,10,Active,Cost of living adjustment,2020-01-01,2020-02-16,False
820,EMP0370,Deepak Tanaka,deepak.tanaka@presight.ai,Sustainability,Sustainability Analyst,21282.0,10,Active,Market correction adjustment,2020-02-16,2024-03-31,False
821,EMP0370,Deepak Tanaka,deepak.tanaka@presight.ai,Sustainability,Sustainability Analyst,27928.0,10,Active,Market correction adjustment,2024-03-31,9999-12-31,True
822,EMP0371,Pooja Krishnan,pooja.krishnan1@presight.ai,Sales,Sales Analyst,9478.0,1,Active,Initial appointment,2024-04-19,2024-11-16,False
823,EMP0371,Pooja Krishnan,pooja.krishnan1@presight.ai,Sales,Sales Analyst,11063.0,1,Active,Project completion bonus integration,2024-11-16,2025-03-17,False
824,EMP0371,Pooja Krishnan,pooja.krishnan1@presight.ai,Sales,Sales Analyst,15658.0,1,Active,Project completion bonus integration,2025-03-17,9999-12-31,True
825,EMP0372,Kavya Hussain,kavya.hussain@presight.ai,Procurement,Vendor Manager,8950.0,0,Active,Initial appointment,2024-08-29,2025-03-13,False
826,EMP0372,Kavya Hussain,kavya.hussain@presight.ai,Procurement,Vendor Manager,12043.0,0,Active,Market correction adjustment,2025-03-13,9999-12-31,True
827,EMP0373,Hamad Saleh,hamad.saleh@presight.ai,Engineering,Platform Engineer,35059.0,9,Active,Hire - Initial Appointment,2018-01-31,9999-12-31,True
828,EMP0374,Omar Farooq,omar.farooq@presight.ai,Sustainability,Data Analyst,23422.0,6,Active,Hire - Initial Appointment,2021-09-22,9999-12-31,True
829,EMP0375,Hassan Najjar,hassan.najjar2@presight.ai,Engineering,Data Engineer,59041.0,24,Active,Hire - Initial Appointment,2002-07-05,9999-12-31,True
830,EMP0376,Salim Al Khaja,salim.al.khaja@presight.ai,Sustainability,Sustainability Analyst,19846.0,4,Active,Hire - Initial Appointment,2021-04-10,9999-12-31,True
831,EMP0377,Nadia Khoury,nadia.khoury@presight.ai,Data Science,BI Engineer,29821.0,10,Active,Hire - Initial Appointment,2015-09-22,9999-12-31,True
832,EMP0378,Kavya Zhang,kavya.zhang@presight.ai,Legal,Compliance Analyst,19728.0,12,Active,Initial appointment,2015-08-26,2017-12-13,False
833,EMP0378,Kavya Zhang,kavya.zhang@presight.ai,Legal,Compliance Analyst,23081.0,12,Active,Project completion bonus integration,2017-12-13,2021-08-03,False
834,EMP0378,Kavya Zhang,kavya.zhang@presight.ai,Legal,Compliance Analyst,30565.0,12,Active,Cost of living adjustment,2021-08-03,9999-12-31,True
835,EMP0379,Mira Najjar,mira.najjar1@presight.ai,Operations,Operations Analyst,30172.0,11,Active,Hire - Initial Appointment,2015-09-24,9999-12-31,True
836,EMP0380,Hamad Ibrahim,hamad.ibrahim@presight.ai,Sales,Account Manager,17019.0,7,Active,Initial appointment,2019-06-11,2020-06-13,False
837,EMP0380,Hamad Ibrahim,hamad.ibrahim@presight.ai,Sales,Account Manager,17935.0,7,Active,Cost of living adjustment,2020-06-13,2020-08-25,False
838,EMP0380,Hamad Ibrahim,hamad.ibrahim@presight.ai,Sales,Account Manager,19004.0,7,Active,Retention adjustment,2020-08-25,2023-02-16,False
839,EMP0380,Hamad Ibrahim,hamad.ibrahim@presight.ai,Sales,Account Manager,20577.0,7,Active,Market correction adjustment,2023-02-16,2025-03-21,False
840,EMP0380,Hamad Ibrahim,hamad.ibrahim@presight.ai,Sales,Account Manager,26245.0,7,Active,Project completion bonus integration,2025-03-21,9999-12-31,True
841,EMP0381,Omar Hamdan,omar.hamdan1@presight.ai,Procurement,Procurement Analyst,9631.0,1,Active,Initial appointment,2024-04-13,2024-11-18,False
842,EMP0381,Omar Hamdan,omar.hamdan1@presight.ai,Procurement,Procurement Analyst,10593.0,1,Active,Market correction adjustment,2024-11-18,2025-02-24,False
843,EMP0381,Omar Hamdan,omar.hamdan1@presight.ai,Procurement,Procurement Analyst,12596.0,1,Active,Project completion bonus integration,2025-02-24,2025-03-17,False
844,EMP0381,Omar Hamdan,omar.hamdan1@presight.ai,Procurement,Procurement Analyst,13724.0,1,Active,Project completion bonus integration,2025-03-17,2025-04-30,False
845,EMP0381,Omar Hamdan,omar.hamdan1@presight.ai,Procurement,Procurement Analyst,14174.0,1,Active,Retention adjustment,2025-04-30,9999-12-31,True
846,EMP0382,Anika Joshi,anika.joshi1@presight.ai,Sales,Account Manager,32229.0,8,Active,Initial appointment,2019-01-23,2023-05-15,False
847,EMP0382,Anika Joshi,anika.joshi1@presight.ai,Sales,Account Manager,34226.0,8,Active,Retention adjustment,2023-05-15,2023-07-25,False
848,EMP0382,Anika Joshi,anika.joshi1@presight.ai,Sales,Account Manager,40231.0,8,Active,Project completion bonus integration,2023-07-25,2024-09-17,False
849,EMP0382,Anika Joshi,anika.joshi1@presight.ai,Sales,Account Manager,48056.0,8,Active,Cost of living adjustment,2024-09-17,9999-12-31,True
850,EMP0383,Priya Desai,priya.desai@presight.ai,Digital,Senior Data Engineer,8392.0,3,Active,Initial appointment,2022-03-07,2022-12-08,False
851,EMP0383,Priya Desai,priya.desai@presight.ai,Digital,Senior Data Engineer,14295.0,3,Active,Market correction adjustment,2022-12-08,9999-12-31,True
852,EMP0384,Lucas Schmidt,lucas.schmidt@presight.ai,HR,Lead Data Engineer,13814.0,3,Active,Initial appointment,2023-03-03,2024-04-16,False
853,EMP0384,Lucas Schmidt,lucas.schmidt@presight.ai,HR,Lead Data Engineer,14905.0,3,Active,Promoted following review,2024-04-16,2025-06-05,False
854,EMP0384,Lucas Schmidt,lucas.schmidt@presight.ai,HR,Lead Data Engineer,23356.0,3,Active,Retention adjustment,2025-06-05,9999-12-31,True
855,EMP0385,Ibrahim Ibrahim,ibrahim.ibrahim@presight.ai,Marketing,Brand Manager,9773.0,1,Active,Initial appointment,2024-05-14,2025-02-18,False
856,EMP0385,Ibrahim Ibrahim,ibrahim.ibrahim@presight.ai,Marketing,Brand Manager,10663.0,1,Active,Retention adjustment,2025-02-18,2025-05-20,False
857,EMP0385,Ibrahim Ibrahim,ibrahim.ibrahim@presight.ai,Marketing,Brand Manager,14127.0,1,Active,Cost of living adjustment,2025-05-20,9999-12-31,True
858,EMP0386,Khalid Hamdan,khalid.hamdan@presight.ai,Legal,Legal Analyst,19990.0,5,Active,Hire - Initial Appointment,2021-08-19,9999-12-31,True
859,EMP0387,Anika Desai,anika.desai1@presight.ai,Operations,Supply Chain Analyst,17023.0,7,Active,Initial appointment,2020-03-18,2020-10-06,False
860,EMP0387,Anika Desai,anika.desai1@presight.ai,Operations,Supply Chain Analyst,20383.0,7,Active,Cost of living adjustment,2020-10-06,2023-04-25,False
861,EMP0387,Anika Desai,anika.desai1@presight.ai,Operations,Supply Chain Analyst,28212.0,7,Active,Promoted following review,2023-04-25,9999-12-31,True
862,EMP0388,Hanan Hamdan,hanan.hamdan@presight.ai,Finance,Finance Manager,17390.0,5,Active,Hire - Initial Appointment,2020-03-25,9999-12-31,True
863,EMP0389,Anika Zhang,anika.zhang@presight.ai,Procurement,Vendor Manager,14575.0,6,Active,Initial appointment,2021-05-12,2022-03-11,False
864,EMP0389,Anika Zhang,anika.zhang@presight.ai,Procurement,Vendor Manager,19951.0,6,Active,Market correction adjustment,2022-03-11,9999-12-31,True
